transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
10824,0,37,5/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,7/15/1993,15.08
10825,25,2793,10/15/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,11/22/2016,709.34
10826,79,80,6/14/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57
10827,19,3334,9/8/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,3/8/2009,4.8
10828,86,2071,8/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,8/7/2004,110.56
10829,66,457,3/9/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,6/23/1993,574.62
10830,29,2973,5/20/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,11/3/2000,834.94
10831,31,135,8/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,11/10/2006,57.73
10832,30,2044,4/5/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,3/18/2003,299.27
10833,60,1129,7/5/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,11/5/2010,217.51
10834,37,1389,11/11/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61
10835,55,1573,10/27/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,10/18/2015,1295.43
10836,89,712,9/22/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25
10837,3,1181,3/17/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,9/15/2012,1702.55
10838,56,1426,6/7/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/4/1997,45.96
10839,25,3350,4/5/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1/10/2011,709.34
10840,53,1609,9/23/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,7/21/2003,693.76
10841,50,1815,1/14/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,7/21/2003,43.97
10842,77,1858,7/25/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,10/1/2006,1660.88
10843,36,1339,2/26/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,12/11/2007,1215.34
10844,89,1376,8/29/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25
10845,74,934,9/4/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,7/12/1994,827.16
10846,11,2523,1/9/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,7/9/2016,509.97
10847,0,1320,2/13/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,8/10/1994,25.09
10848,83,925,8/17/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,9/16/2013,1408.91
10849,56,530,7/10/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/4/1997,45.96
10850,77,144,11/29/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21
10851,38,176,8/2/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02
10852,59,3277,6/11/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,7/20/1993,327.98
10853,12,2379,9/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,5/5/2010,1069.55
10854,40,3121,3/30/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27
10855,17,2778,12/21/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,11/9/1996,409.86
10856,87,1739,11/23/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,8/25/1997,471.6
10857,58,317,11/9/2017,,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,42145,
10858,57,1889,1/30/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25
10859,45,2469,8/6/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,2/9/1997,356.5
10860,73,697,2/20/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25
10861,1,359,10/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
10862,43,1982,1/9/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57
10863,0,2125,11/13/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2/16/2003,43.97
10864,79,3044,4/13/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,8/10/2015,737.57
10865,71,1776,11/26/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,10/24/1995,737.17
10866,14,87,1/21/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55
10867,55,1891,4/8/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,12/7/2005,1295.43
10868,72,1517,9/27/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,12/6/2016,90.1
10869,66,2197,1/9/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93
10870,4,843,6/5/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/17/2004,451.65
10871,79,2560,9/21/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57
10872,0,3014,9/7/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,9/10/2003,41.13
10873,93,948,9/21/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,11/7/1991,834.94
10874,66,3048,10/21/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93
10875,1,1073,5/23/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
10876,13,766,11/21/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,3/8/2009,574.62
10877,83,2856,7/27/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,5/26/1993,1408.91
10878,76,2893,8/27/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,5/10/2005,128.46
10879,98,3067,1/20/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1/16/2004,143.36
10880,96,3137,4/22/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,10/10/2002,129.01
10881,6,3274,6/24/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,4/16/2011,91.15
10882,15,2476,7/16/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,4/12/2009,1279.4
10883,63,465,3/8/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,10/2/1992,1383.61
10884,20,742,2/28/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/5/2010,195.34
10885,66,1813,3/3/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93
10886,55,1532,5/16/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,6/23/1993,1295.43
10887,70,1564,2/20/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,4/11/2015,198.29
10888,38,1572,1/6/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1/10/2011,1702.55
10889,51,1579,6/24/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,10/4/1997,802.26
10890,32,1101,6/20/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/22/2002,431.33
10891,85,2121,5/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,12/16/1998,547.28
10892,0,1600,3/23/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21
10893,43,1021,8/19/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57
10894,21,918,1/16/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/3/2014,1103.43
10895,92,2488,12/12/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,9/10/2003,155.65
10896,0,2278,9/2/2017,FALSE,Approved,,,,,1487.8,,,
10897,66,213,1/24/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,12/7/2005,574.62
10898,30,2261,11/25/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,3/18/2003,299.27
10899,28,433,3/16/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,8/5/1991,133.78
10900,55,3012,6/11/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,10/4/1997,1295.43
10901,64,500,11/15/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,9/9/2003,872.89
10902,37,715,3/20/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61
10903,57,3360,11/3/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25
10904,69,2623,7/5/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,7/12/1994,198.22
10905,0,2659,12/30/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,1/16/2004,25.09
10906,0,2871,11/5/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,11/25/2001,43.97
10907,70,546,2/14/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,9/10/2003,198.29
10908,30,251,11/22/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,7/20/1999,299.27
10909,45,2832,9/24/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,7/28/2014,356.5
10910,12,1106,2/26/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55
10911,0,1840,7/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,7/26/1999,110.56
10912,55,2711,8/11/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43
10913,4,3420,11/14/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/9/2005,451.65
10914,36,3376,3/1/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,12/19/1995,437.46
10915,31,205,11/8/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,3/16/2011,57.73
10916,6,2553,2/5/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,10/11/1992,299.27
10917,62,3141,2/28/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,5/18/2012,179.44
10918,66,932,1/8/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93
10919,51,1119,4/4/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,7/21/2003,802.26
10920,82,2284,6/3/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2/4/2016,709.34
10921,63,3433,5/3/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,12/17/1998,1383.61
10922,64,1682,4/19/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,12/6/2016,872.89
10923,96,2157,7/22/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,10/10/2002,129.01
10924,54,168,3/26/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,5/10/2005,1279.4
10925,59,3320,3/23/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/5/2003,155.65
10926,1,2980,11/14/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
10927,0,3448,12/20/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2/7/2003,91.15
10928,82,668,4/23/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/10/2015,459.46
10929,51,2152,4/13/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2/9/1997,802.26
10930,40,3432,9/15/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,5/10/1997,583.27
10931,90,1192,10/12/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,5/10/2005,72.6
10932,39,2555,7/22/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,6/7/2010,1230.27
10933,2,584,5/24/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,9/28/2004,17.87
10934,33,1553,10/7/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,3/19/2008,199.1
10935,21,2811,1/28/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,4/5/1996,690.49
10936,13,2510,9/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,11/5/2010,574.62
10937,1,2785,6/16/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,8/25/1997,448.68
10938,98,1466,3/20/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,10/18/2015,693.76
10939,0,469,7/15/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,6/7/2010,57.73
10940,0,1478,2/22/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1/16/2004,143.36
10941,47,115,9/29/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,10/1/2006,189.28
10942,92,276,4/20/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/5/2003,155.65
10943,69,2188,9/17/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/2/1992,198.22
10944,58,95,10/30/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,5/21/2015,771.12
10945,44,432,8/3/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,7/28/2014,1660.88
10946,42,1265,11/25/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,12/4/1999,199.1
10947,19,2137,11/15/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,3/8/2009,4.8
10948,57,1737,10/1/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,6/23/1993,1630.25
10949,80,2819,1/13/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1/25/1997,139.23
10950,7,2005,6/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,10/11/1992,144.26
10951,40,2719,3/18/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,12/4/1999,583.27
10952,86,1324,10/17/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,8/7/2004,110.56
10953,0,978,3/15/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,7/15/1993,15.08
10954,41,944,8/19/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,5/10/1997,104.24
10955,44,908,2/16/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88
10956,50,710,11/21/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/22/2002,431.33
10957,62,3008,8/20/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,11/9/1996,409.86
10958,21,2101,4/25/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,11/10/1991,690.49
10959,97,1389,1/11/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66
10960,0,151,1/6/2017,TRUE,Approved,,,,,1624.69,,,
10961,33,3185,11/23/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,10/11/1992,144.26
10962,89,1530,10/12/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,5/10/2005,1305.25
10963,3,1868,4/3/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,7/20/1999,1702.55
10964,57,527,11/17/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,6/17/2015,1630.25
10965,1,682,7/30/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,9/15/2012,448.68
10966,0,301,6/22/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,12/18/2004,75.48
10967,90,1636,2/8/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,6/7/2010,437.46
10968,69,1821,10/29/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,12/18/2004,445.21
10969,61,125,7/15/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,6/17/2015,14.23
10970,55,99,3/11/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43
10971,0,3065,5/19/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1/10/2011,90.1
10972,63,2727,1/6/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,5/26/1993,1230.3
10973,22,40,1/24/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,7/15/1993,15.08
10974,33,776,12/17/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,3/19/2008,199.1
10975,20,3046,3/5/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/5/2010,195.34
10976,43,3048,3/9/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47
10977,0,1115,7/9/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,7/12/1994,135.85
10978,84,320,12/18/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,12/18/2004,75.48
10979,45,1184,3/16/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,4/12/1993,356.5
10980,53,652,7/15/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,7/9/2016,509.97
10981,1,2008,1/13/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,12/2/2012,448.68
10982,93,973,3/8/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27
10983,87,1610,8/17/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,10/24/1995,1592.19
10984,17,3432,4/11/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,5/7/2011,409.86
10985,82,1947,3/13/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/2/2015,459.46
10986,58,1336,6/1/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,7/20/1993,771.12
10987,0,336,3/27/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,12/18/2004,75.48
10988,10,200,11/15/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,7/9/2016,1103.43
10989,51,2183,8/4/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,11/25/2001,802.26
10990,8,1264,12/28/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,4/16/2011,187.39
10991,37,3457,9/24/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61
10992,34,3055,8/2/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,6/4/2012,309.81
10993,20,2595,5/27/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,7/15/1993,195.34
10994,11,1404,10/1/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,8/4/2007,509.97
10995,100,3284,2/5/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5/6/1991,830.24
10996,61,856,12/29/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,5/18/2012,14.23
10997,67,1751,12/18/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21
10998,100,2374,7/31/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5/6/1991,830.24
10999,88,2543,8/18/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,12/16/1998,817.36
11000,85,641,2/28/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,8/2/2015,547.28
11001,32,3483,2/20/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,6/9/2013,471.6
11002,36,1128,11/6/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,6/7/2010,437.46
11003,65,1653,9/15/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,4/11/2015,1028.76
11004,97,959,10/15/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66
11005,94,3,9/16/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,4/10/2012,641.64
11006,44,2610,7/14/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88
11007,26,3431,6/22/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,5/26/1993,1230.3
11008,22,2756,11/4/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,7/15/1993,15.08
11009,55,80,5/13/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43
11010,0,705,12/19/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,6/4/2012,133.38
11011,0,2907,3/7/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,8/7/2004,110.56
11012,6,2501,11/5/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,11/7/1991,91.15
11013,67,3439,4/30/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,8/20/2010,167.21
11014,85,1460,9/2/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,3/19/2008,827.16
11015,15,568,3/9/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,12/7/2005,209.84
11016,0,2456,5/12/2017,,Approved,,,,,1719.95,,,
11017,38,1261,9/2/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02
11018,37,765,12/6/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61
11019,66,2530,12/21/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,8/20/2010,64.93
11020,86,2956,5/28/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,12/16/1998,110.56
11021,91,2831,6/29/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,10/10/2002,25.09
11022,50,1464,9/15/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2/9/1997,43.97
11023,1,1454,12/25/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,4/16/2011,448.68
11024,32,208,3/18/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,8/25/1997,471.6
11025,4,165,9/27/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,4/16/2011,451.65
11026,77,3220,9/17/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21
11027,96,1838,10/29/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,10/10/2002,129.01
11028,0,1040,7/22/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,12/18/2004,75.48
11029,80,1995,7/19/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,8/7/2004,139.23
11030,32,2488,1/1/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,6/7/2010,431.33
11031,62,1953,12/20/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,11/9/1996,409.86
11032,0,249,3/11/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,5/10/1997,104.24
11033,86,656,3/2/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3/16/2011,309.81
11034,18,3231,12/29/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,5/7/2011,143.82
11035,65,1530,5/20/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,12/6/2016,1028.76
11036,45,812,6/16/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,4/12/1993,356.5
11037,27,1224,11/13/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,6/23/1999,110.81
11038,78,2083,1/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/25/2004,1055.82
11039,0,539,5/6/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,7/15/1993,15.08
